"","site.x","type","family","code_field","code.x","taxon.x","pathway","duration","duration2","con_acq","notes_con_acq","status","code_usda","notes_taxon.x","taxon_morpho","notes","ec5_branch_owner_uuid.x","ec5_uuid","created_at.x","uploaded_at.x","ec5_branch_owner_uuid.y","ec5_branch_uuid","created_at","uploaded_at","title","date_measured","time_started","site.y","site_trt_plot","site.1","trt","plot","subplot","nested_subplot","photo_1x1","notes_plot","species_list_site","species_in_plot","epicollect_title","epicollect_species","category","code.y","taxon.y","notes_taxon.y","species_notes_if_","percent_cover","photo_if_needed","notes_cover"
"159","temple","forb","menispermaceae","coca","coca","cocculus carolinus","","perennial","","acquisitive","https://tnyards.utk.edu/cocculus-carolinus/#:~:text=10%2D14%20feet%20height%20by,6%2D10%20feet%20per%20year.","native","coca","","","","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","2023-05-23T13:25:59.564Z","2023-05-23T14:07:21.000Z","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","cee1d26f-7be7-45ec-8d82-e81a2f877a51","2023-05-23T13:23:38.304Z","2023-05-23T14:07:29.000Z","temple_npk_28","5/23/2023","8:18 AM","temple","temple_npk_28","temple","npk",28,"c","sw_corner, 4","did not collect","","temple",7,"coca_(cocculus carolinus)","coca_(cocculus carolinus)","plant","coca","cocculus carolinus","","",35,"",""
"160","temple","forb","menispermaceae","coca","coca","cocculus carolinus","","perennial","","acquisitive","https://tnyards.utk.edu/cocculus-carolinus/#:~:text=10%2D14%20feet%20height%20by,6%2D10%20feet%20per%20year.","native","coca","","","","c5261ef3-db17-4c4b-ba57-e2ddd9016575","c5261ef3-db17-4c4b-ba57-e2ddd9016575","2023-05-23T13:06:00.680Z","2023-05-23T14:06:52.000Z","c5261ef3-db17-4c4b-ba57-e2ddd9016575","441199bf-f365-44e9-8dab-5326f0bb7623","2023-05-23T13:04:43.918Z","2023-05-23T14:07:01.000Z","temple_npk_08","5/23/2023","7:57 AM","temple","temple_npk_08","temple","npk",8,"d","sw_corner","did not collect","","temple",7,"coca_(cocculus carolinus)","coca_(cocculus carolinus)","plant","coca","cocculus carolinus","","",25,"",""
"161","temple","forb","menispermaceae","coca","coca","cocculus carolinus","","perennial","","acquisitive","https://tnyards.utk.edu/cocculus-carolinus/#:~:text=10%2D14%20feet%20height%20by,6%2D10%20feet%20per%20year.","native","coca","","","","da873470-ee73-4ebe-b328-db886aa6c0b4","da873470-ee73-4ebe-b328-db886aa6c0b4","2023-05-23T12:42:39.231Z","2023-05-23T14:06:21.000Z","da873470-ee73-4ebe-b328-db886aa6c0b4","248b94fd-4c28-4175-a91c-f674657525a8","2023-05-23T12:37:07.219Z","2023-05-23T14:06:27.000Z","temple_control_11","5/23/2023","7:32 AM","temple","temple_control_11","temple","control",11,"d","sw_corner","did not collect","","temple",8,"coca_(cocculus carolinus)","coca_(cocculus carolinus)","plant","coca","cocculus carolinus","","",35,"",""
"162","temple","forb","menispermaceae","coca","coca","cocculus carolinus","","perennial","","acquisitive","https://tnyards.utk.edu/cocculus-carolinus/#:~:text=10%2D14%20feet%20height%20by,6%2D10%20feet%20per%20year.","native","coca","","","","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","2023-05-23T12:20:56.000Z","2023-05-23T12:32:59.000Z","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","ad178aba-e047-40ce-823f-69a28076b564","2023-05-23T12:13:08.000Z","2023-05-23T12:33:06.000Z","temple_control_21","5/23/2023","7:09 AM","temple","temple_control_21","temple","control",21,"d","sw_corner","did not collect","sw corner","temple",9,"coca_(cocculus carolinus)","coca_(cocculus carolinus)","plant","coca","cocculus carolinus","","",15,"",""
"163","temple","forb","menispermaceae","coca","coca","cocculus carolinus","","perennial","","acquisitive","https://tnyards.utk.edu/cocculus-carolinus/#:~:text=10%2D14%20feet%20height%20by,6%2D10%20feet%20per%20year.","native","coca","","","","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","2023-05-26T12:12:27.000Z","2023-05-26T12:15:45.000Z","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","0230f7ea-dae6-469e-af8e-6f350b796c0b","2023-05-26T12:05:00.000Z","2023-05-26T12:15:50.000Z","temple_control_21","5/26/2023","7:02 AM","temple","temple_control_21","temple","control",21,"d","4","did not collect","subplot d, nested 4","temple",17,"coca_(cocculus carolinus)","coca_(cocculus carolinus)","plant","coca","cocculus carolinus","","",7,"",""
"164","temple","forb","commelinaceae","coer","coer","commelina erecta","","perennial","","acquisitive","https://regionalconservation.org/beta/nfyn/plantdetail.asp?tx=Commerec","native","coer","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","0d2b10e8-eca8-482b-8bd1-d70c74fd860c","2023-05-24T13:58:35.343Z","2023-05-24T14:05:13.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"coer_(commelina erecta)","coer_(commelina erecta)","plant","coer","commelina erecta","","",0.5,"","check species"
"165","temple","forb","commelinaceae","coer","coer","commelina erecta","","perennial","","acquisitive","https://regionalconservation.org/beta/nfyn/plantdetail.asp?tx=Commerec","native","coer","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","517914de-0983-4a80-8f75-15896c63b26f","2023-05-26T13:47:37.000Z","2023-05-26T13:53:10.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"coer_(commelina erecta)","coer_(commelina erecta)","plant","coer","commelina erecta","","",2,"",""
"166","temple","forb","commelinaceae","coer","coer","commelina erecta","","perennial","","acquisitive","https://regionalconservation.org/beta/nfyn/plantdetail.asp?tx=Commerec","native","coer","","","","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","2023-05-23T13:25:59.564Z","2023-05-23T14:07:21.000Z","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","9a8d2ba1-b240-4c11-b766-eaec9a5054fd","2023-05-23T13:25:12.712Z","2023-05-23T14:07:33.000Z","temple_npk_28","5/23/2023","8:18 AM","temple","temple_npk_28","temple","npk",28,"c","sw_corner, 4","did not collect","","temple",7,"coer_(commelina erecta)","coer_(commelina erecta)","plant","coer","commelina erecta","","",4,"",""
"167","temple","forb","fabaceae","mipl","miro","mimosa roemeriana","","perennial","","","","native","miro6","synonym mimosa quadrivalvis var. platycarpa. ","","updated taxon is mimosa roemeriana miro6, plant labels have mipl","da873470-ee73-4ebe-b328-db886aa6c0b4","da873470-ee73-4ebe-b328-db886aa6c0b4","2023-05-23T12:42:39.231Z","2023-05-23T14:06:21.000Z","da873470-ee73-4ebe-b328-db886aa6c0b4","37dbc5f9-4d5c-4738-94ec-1f52299fd99c","2023-05-23T12:42:09.025Z","2023-05-23T14:06:34.000Z","temple_control_11","5/23/2023","7:32 AM","temple","temple_control_11","temple","control",11,"d","sw_corner","did not collect","","temple",8,"mipl_(mimosa quadrivalvis var. platycarpa)","mipl_(mimosa quadrivalvis var. platycarpa)","plant","miro","mimosa roemeriana","","",6,"",""
"168","temple","forb","fabaceae","mipl","miro","mimosa roemeriana","","perennial","","","","native","miro6","synonym mimosa quadrivalvis var. platycarpa. ","","updated taxon is mimosa roemeriana miro6, plant labels have mipl","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","2023-05-23T12:20:56.000Z","2023-05-23T12:32:59.000Z","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","8606ae37-8790-421b-ade9-5a3b33755026","2023-05-23T12:19:51.000Z","2023-05-23T12:33:18.000Z","temple_control_21","5/23/2023","7:09 AM","temple","temple_control_21","temple","control",21,"d","sw_corner","did not collect","sw corner","temple",9,"mipl_(mimosa quadrivalvis var. platycarpa)","mipl_(mimosa quadrivalvis var. platycarpa)","plant","miro","mimosa roemeriana","","",3,"",""
"169","temple","forb","solanaceae","phmo","phmo","physalis mollis","","perennial","","","","native","phmo9
","","","","f44699e4-cdaf-45c7-9109-e693539d4ab0","f44699e4-cdaf-45c7-9109-e693539d4ab0","2023-05-25T17:38:15.000Z","2023-05-26T12:15:43.000Z","f44699e4-cdaf-45c7-9109-e693539d4ab0","42cf5e0e-7435-48db-8542-379808c7b24b","2023-05-25T17:34:21.000Z","2023-05-25T17:38:59.000Z","temple_npk_18","5/25/2023","12:28 PM","temple","temple_npk_18","temple","npk",18,"a","1","did not collect","","temple",0,"phmo_(physalis mollis)","phmo_(physalis mollis)","plant","phmo","physalis mollis","","",1,"",""
"170","temple","forb","solanaceae","phmo","phmo","physalis mollis","","perennial","","","","native","phmo9
","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","14d80fea-ba88-4884-baee-d988644043b3","2023-05-24T13:59:15.639Z","2023-05-24T14:05:16.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"phmo_(physalis mollis)","phmo_(physalis mollis)","plant","phmo","physalis mollis","","",2,"",""
"171","temple","forb","solanaceae","phmo","phmo","physalis mollis","","perennial","","","","native","phmo9
","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","c287ee7d-1104-469f-822d-0acb390610ea","2023-05-26T13:50:19.000Z","2023-05-26T13:53:17.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"phmo_(physalis mollis)","phmo_(physalis mollis)","plant","phmo","physalis mollis","","",2,"",""
"172","temple","forb","solanaceae","phmo","phmo","physalis mollis","","perennial","","","","native","phmo9
","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","03f4a17f-be39-4493-9dd6-5b97d042edf2","2023-05-25T14:57:24.408Z","2023-05-25T15:40:47.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"phmo_(physalis mollis)","phmo_(physalis mollis)","plant","phmo","physalis mollis","","",0.5,"",""
"173","temple","forb","apiace","ponu","ponu","polytaenia nuttallii","","perennial","","","","native","ponu4","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","2efe4352-a7a8-4e15-adee-2418fdc960fb","2023-05-26T13:49:59.000Z","2023-05-26T13:53:16.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"ponu_(polytaenia nuttallii)","ponu_(polytaenia nuttallii)","plant","ponu","polytaenia nuttallii","","",1,"",""
"174","temple","forb","apiace","ponu","ponu","polytaenia nuttallii","","perennial","","","","native","ponu4","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","1b741bef-1477-489a-a484-7a2fb827e5d3","2023-05-25T14:52:10.971Z","2023-05-25T15:40:35.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"ponu_(polytaenia nuttallii)","ponu_(polytaenia nuttallii)","plant","ponu","polytaenia nuttallii","","",3,"",""
"175","temple","forb","apiace","ponu","ponu","polytaenia nuttallii","","perennial","","","","native","ponu4","","","","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2023-05-25T13:47:40.274Z","2023-05-25T14:49:32.000Z","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b4821b0-00c4-44f7-9259-a7982676911a","2023-05-25T13:02:39.250Z","2023-05-25T13:48:01.000Z","temple_npk_08","5/25/2023","7:58 AM","temple","temple_npk_08","temple","npk",8,"d","4","did not collect","","temple",0,"ponu_(polytaenia nuttallii)","ponu_(polytaenia nuttallii)","plant","ponu","polytaenia nuttallii","","",3,"",""
"176","temple","forb","apiace","ponu","ponu","polytaenia nuttallii","","perennial","","","","native","ponu4","","","","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","2023-05-23T13:25:59.564Z","2023-05-23T14:07:21.000Z","bc054f23-e73e-4bd8-8414-b36ba7bc1d77","7c7c22ef-bfb5-402d-8f65-aaf70f9e9653","2023-05-23T13:21:26.250Z","2023-05-23T14:07:24.000Z","temple_npk_28","5/23/2023","8:18 AM","temple","temple_npk_28","temple","npk",28,"c","sw_corner, 4","did not collect","","temple",7,"ponu_(polytaenia nuttallii)","ponu_(polytaenia nuttallii)","plant","ponu","polytaenia nuttallii","","",4,"",""
"177","temple","forb","apiace","ponu","ponu","polytaenia nuttallii","","perennial","","","","native","ponu4","","","","da873470-ee73-4ebe-b328-db886aa6c0b4","da873470-ee73-4ebe-b328-db886aa6c0b4","2023-05-23T12:42:39.231Z","2023-05-23T14:06:21.000Z","da873470-ee73-4ebe-b328-db886aa6c0b4","e3e5d473-800b-48c1-8444-4c6b4eba0044","2023-05-23T12:41:49.142Z","2023-05-23T14:06:31.000Z","temple_control_11","5/23/2023","7:32 AM","temple","temple_control_11","temple","control",11,"d","sw_corner","did not collect","","temple",8,"ponu_(polytaenia nuttallii)","ponu_(polytaenia nuttallii)","plant","ponu","polytaenia nuttallii","","",7,"",""
"178","temple","forb","apiace","ponu","ponu","polytaenia nuttallii","","perennial","","","","native","ponu4","","","","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","2023-05-23T12:20:56.000Z","2023-05-23T12:32:59.000Z","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","32948a36-77ee-492b-9f44-b9146a654b93","2023-05-23T12:20:39.000Z","2023-05-23T12:33:20.000Z","temple_control_21","5/23/2023","7:09 AM","temple","temple_control_21","temple","control",21,"d","sw_corner","did not collect","sw corner","temple",9,"ponu_(polytaenia nuttallii)","ponu_(polytaenia nuttallii)","plant","ponu","polytaenia nuttallii","","",2,"",""
"179","temple","forb","apiace","ponu","ponu","polytaenia nuttallii","","perennial","","","","native","ponu4","","","","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","2023-05-26T12:12:27.000Z","2023-05-26T12:15:45.000Z","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","fa4bba87-a54d-4b40-a48e-21ba3744302d","2023-05-26T12:06:31.000Z","2023-05-26T12:15:55.000Z","temple_control_21","5/26/2023","7:02 AM","temple","temple_control_21","temple","control",21,"d","4","did not collect","subplot d, nested 4","temple",17,"ponu_(polytaenia nuttallii)","ponu_(polytaenia nuttallii)","plant","ponu","polytaenia nuttallii","","",2,"",""
"180","temple","forb","fabaceae","pste","pste","psoralidium tenuiflorum","","perennial","","","","native","pste5","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","a4d3290c-25db-4511-8b47-b81806286d76","2023-05-25T14:56:55.321Z","2023-05-25T15:40:46.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"pste_(psoralidium tenuiflorum)","pste_(psoralidium tenuiflorum)","plant","pste","psoralidium tenuiflorum","","",4,"",""
"181","temple","forb","rosaceae","rutr","rutr","rubus trivialis","","perennial","","","","native","rutr","","","","2316375c-bd41-42db-80fe-19ae5c761281","2316375c-bd41-42db-80fe-19ae5c761281","2023-05-23T12:55:51.372Z","2023-05-23T14:06:36.000Z","2316375c-bd41-42db-80fe-19ae5c761281","1b9c8d2d-c5f4-415b-b882-3506ccbdc21e","2023-05-23T12:55:47.410Z","2023-05-23T14:06:49.000Z","temple_control_01","5/23/2023","7:42 AM","temple","temple_control_01","temple","control",1,"b","se_corner","did not collect","","temple",8,"rutr_(rubus trivialis)","rutr_(rubus trivialis)","plant","rutr","rubus trivialis","","",8,"",""
"182","temple","forb","rosaceae","rutr","rutr","rubus trivialis","","perennial","","","","native","rutr","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","87de1044-9fc9-43b8-81d7-8fcaa2e64384","2023-05-24T13:52:57.780Z","2023-05-24T14:04:58.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"rutr_(rubus trivialis)","rutr_(rubus trivialis)","plant","rutr","rubus trivialis","","",16,"",""
"183","temple","forb","rosaceae","rutr","rutr","rubus trivialis","","perennial","","","","native","rutr","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","2419ea46-d91a-4efb-a70f-9dbd408848b9","2023-05-25T14:58:16.929Z","2023-05-25T15:40:49.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"rutr_(rubus trivialis)","rutr_(rubus trivialis)","plant","rutr","rubus trivialis","","",1,"",""
"184","temple","forb","rosaceae","rutr","rutr","rubus trivialis","","perennial","","","","native","rutr","","","","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","2023-05-25T13:47:40.274Z","2023-05-25T14:49:32.000Z","0b7e15ca-b231-4103-8509-0e71ecd4ee4c","41993b0a-c958-4cb3-8488-9c52392e0fa6","2023-05-25T13:05:04.884Z","2023-05-25T13:48:07.000Z","temple_npk_08","5/25/2023","7:58 AM","temple","temple_npk_08","temple","npk",8,"d","4","did not collect","","temple",0,"rutr_(rubus trivialis)","rutr_(rubus trivialis)","plant","rutr","rubus trivialis","","",3,"",""
"185","temple","graminoid","poaceae","scsc","scsc","schizachyrium scoparium","c4","perennial","","","","native","scsc","","","","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","2023-05-26T12:12:27.000Z","2023-05-26T12:15:45.000Z","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","25e83ebc-50bf-4669-bb11-95911631bfea","2023-05-26T12:03:19.000Z","2023-05-26T12:15:46.000Z","temple_control_21","5/26/2023","7:02 AM","temple","temple_control_21","temple","control",21,"d","4","did not collect","subplot d, nested 4","temple",17,"scsc_(schizachyrium scoparium)","scsc_(schizachyrium scoparium)","plant","scsc","schizachyrium scoparium","","",40,"",""
"186","temple","graminoid","poaceae","scsc","scsc","schizachyrium scoparium","c4","perennial","","","","native","scsc","","","","2316375c-bd41-42db-80fe-19ae5c761281","2316375c-bd41-42db-80fe-19ae5c761281","2023-05-23T12:55:51.372Z","2023-05-23T14:06:36.000Z","2316375c-bd41-42db-80fe-19ae5c761281","895222ae-8787-42f2-a917-1d5081e08d3e","2023-05-23T12:52:38.733Z","2023-05-23T14:06:46.000Z","temple_control_01","5/23/2023","7:42 AM","temple","temple_control_01","temple","control",1,"b","se_corner","did not collect","","temple",8,"scsc_(schizachyrium scoparium)","scsc_(schizachyrium scoparium)","plant","scsc","schizachyrium scoparium","","",25,"",""
"187","temple","graminoid","poaceae","scsc","scsc","schizachyrium scoparium","c4","perennial","","","","native","scsc","","","","f44699e4-cdaf-45c7-9109-e693539d4ab0","f44699e4-cdaf-45c7-9109-e693539d4ab0","2023-05-25T17:38:15.000Z","2023-05-26T12:15:43.000Z","f44699e4-cdaf-45c7-9109-e693539d4ab0","25afda02-af1f-4ee6-905a-d6fa44a386ba","2023-05-25T17:36:47.000Z","2023-05-25T17:39:05.000Z","temple_npk_18","5/25/2023","12:28 PM","temple","temple_npk_18","temple","npk",18,"a","1","did not collect","","temple",0,"scsc_(schizachyrium scoparium)","scsc_(schizachyrium scoparium)","plant","scsc","schizachyrium scoparium","","",0.5,"",""
"188","temple","graminoid","poaceae","scsc","scsc","schizachyrium scoparium","c4","perennial","","","","native","scsc","","","","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","2023-05-24T14:04:38.933Z","2023-05-24T14:04:51.000Z","b0f9325f-4cf2-4ef5-a74e-3f84c4569ac4","d1b8be48-9419-4726-9a00-f2101313ce5f","2023-05-24T13:53:43.535Z","2023-05-24T14:05:01.000Z","temple_control_01","5/24/2023","8:51 AM","temple","temple_control_01","temple","control",1,"b","2","did not collect","","temple",16,"scsc_(schizachyrium scoparium)","scsc_(schizachyrium scoparium)","plant","scsc","schizachyrium scoparium","","",6,"",""
"189","temple","graminoid","poaceae","scsc","scsc","schizachyrium scoparium","c4","perennial","","","","native","scsc","","","","214a5043-7444-41f6-9a1e-d783c3cb10f8","214a5043-7444-41f6-9a1e-d783c3cb10f8","2023-05-26T13:52:50.000Z","2023-05-26T13:56:06.000Z","214a5043-7444-41f6-9a1e-d783c3cb10f8","90bba873-0695-4b88-b06d-a2e0f0f06934","2023-05-26T13:46:32.000Z","2023-05-26T13:53:05.000Z","temple_npk_28","5/26/2023","8:43 AM","temple","temple_npk_28","temple","npk",28,"c","3","did not collect","","temple",0,"scsc_(schizachyrium scoparium)","scsc_(schizachyrium scoparium)","plant","scsc","schizachyrium scoparium","","",1,"",""
"190","temple","graminoid","poaceae","scsc","scsc","schizachyrium scoparium","c4","perennial","","","","native","scsc","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","89565e56-126f-4ebd-86e8-880c44092de5","2023-05-25T14:54:15.400Z","2023-05-25T15:40:39.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"scsc_(schizachyrium scoparium)","scsc_(schizachyrium scoparium)","plant","scsc","schizachyrium scoparium","","",75,"",""
"191","temple","graminoid","poaceae","scsc","scsc","schizachyrium scoparium","c4","perennial","","","","native","scsc","","","","da873470-ee73-4ebe-b328-db886aa6c0b4","da873470-ee73-4ebe-b328-db886aa6c0b4","2023-05-23T12:42:39.231Z","2023-05-23T14:06:21.000Z","da873470-ee73-4ebe-b328-db886aa6c0b4","cfe32aa8-a01c-4613-a489-ef2a80b5c617","2023-05-23T12:39:23.200Z","2023-05-23T14:06:30.000Z","temple_control_11","5/23/2023","7:32 AM","temple","temple_control_11","temple","control",11,"d","sw_corner","did not collect","","temple",8,"scsc_(schizachyrium scoparium)","scsc_(schizachyrium scoparium)","plant","scsc","schizachyrium scoparium","","",25,"",""
"192","temple","graminoid","poaceae","scsc","scsc","schizachyrium scoparium","c4","perennial","","","","native","scsc","","","","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","2023-05-23T12:20:56.000Z","2023-05-23T12:32:59.000Z","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","1e1da36b-afd6-4b90-bc11-c375745b4e32","2023-05-23T12:11:01.000Z","2023-05-23T12:33:00.000Z","temple_control_21","5/23/2023","7:09 AM","temple","temple_control_21","temple","control",21,"d","sw_corner","did not collect","sw corner","temple",9,"scsc_(schizachyrium scoparium)","scsc_(schizachyrium scoparium)","plant","scsc","schizachyrium scoparium","","",40,"",""
"193","temple","graminoid","poaceae","sonu","sonu","sorghastrum nutans","c4","perennial","","","","native","sonu2","","","","33cfb7d6-8ed1-44c1-825e-490897acb04a","33cfb7d6-8ed1-44c1-825e-490897acb04a","2023-05-25T15:40:28.901Z","2023-05-25T15:40:32.000Z","33cfb7d6-8ed1-44c1-825e-490897acb04a","f09e5001-a317-46b3-8e99-312f1420d198","2023-05-25T14:58:33.917Z","2023-05-25T15:40:50.000Z","temple_control_11","5/25/2023","9:49 AM","temple","temple_control_11","temple","control",11,"d","4","did not collect","","temple",17,"sonu_(sorghastrum nutans)","sonu_(sorghastrum nutans)","plant","sonu","sorghastrum nutans","","",10,"",""
"194","temple","graminoid","poaceae","sonu","sonu","sorghastrum nutans","c4","perennial","","","","native","sonu2","","","","da873470-ee73-4ebe-b328-db886aa6c0b4","da873470-ee73-4ebe-b328-db886aa6c0b4","2023-05-23T12:42:39.231Z","2023-05-23T14:06:21.000Z","da873470-ee73-4ebe-b328-db886aa6c0b4","c93cf5e6-1e8c-40be-96a6-f672e6ec63db","2023-05-23T12:38:26.797Z","2023-05-23T14:06:29.000Z","temple_control_11","5/23/2023","7:32 AM","temple","temple_control_11","temple","control",11,"d","sw_corner","did not collect","","temple",8,"sonu_(sorghastrum nutans)","sonu_(sorghastrum nutans)","plant","sonu","sorghastrum nutans","","",25,"",""
"195","temple","graminoid","poaceae","sonu","sonu","sorghastrum nutans","c4","perennial","","","","native","sonu2","","","","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","2023-05-23T12:20:56.000Z","2023-05-23T12:32:59.000Z","53a6cb93-dadb-48b6-a5e9-0bfbe280b052","72274bef-1f5e-4f69-a64f-d6a8cce0e45b","2023-05-23T12:11:43.000Z","2023-05-23T12:33:04.000Z","temple_control_21","5/23/2023","7:09 AM","temple","temple_control_21","temple","control",21,"d","sw_corner","did not collect","sw corner","temple",9,"sonu_(sorghastrum nutans)","sonu_(sorghastrum nutans)","plant","sonu","sorghastrum nutans","","",30,"",""
"196","temple","graminoid","poaceae","soha","soha","sorghum halepense","c4","perennial","","","","introduced","soha
","","","","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","2023-05-26T12:12:27.000Z","2023-05-26T12:15:45.000Z","d0a2745c-b269-4c71-b5d8-c8b8df4ddf25","19c1c981-99bd-4236-8712-c0c13a1781dd","2023-05-26T12:04:38.000Z","2023-05-26T12:15:49.000Z","temple_control_21","5/26/2023","7:02 AM","temple","temple_control_21","temple","control",21,"d","4","did not collect","subplot d, nested 4","temple",17,"soha_(sorghum halepense)","soha_(sorghum halepense)","plant","soha","sorghum halepense","","",6,"",""
