"","NCRS.code","taxon","site","latitude","longitude","elevation.m","sampling.date","NCRS.code2","photo","duration","n.fixer","pft","leaf.area","n.leaf","c.leaf","mean.c.value_persite","mean.n.value_persite","mean.c.value_taxon","mean.n.value_taxon"
"255","MIQU2","Mimosa quadrivalvis L.","Comal_2020_19",30.00668,-98.31665,391,"5/26/2021","MIQU2","c3","perennial","yes","c3_legume",3.197,5.11,44.333,42.833,4.76333333333333,NA,NA
"256","MIQU2","Mimosa quadrivalvis L.","Harris_2020_03",29.877754,-95.309644,23,"6/1/2020","MIQU2","c3","perennial","yes","c3_legume",8.03,4.022,50.629,48.1564,4.27,NA,NA
"257","MIQU2","Mimosa quadrivalvis L.","Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","MIQU2","c3","perennial","yes","c3_legume",1.237,5.305,48.836,48.1564,4.27,NA,NA
"258","MIQU2","Mimosa quadrivalvis L.","Harris_2020_03",29.877754,-95.309644,23,"6/1/2020","MIQU2","c3","perennial","yes","c3_legume",19.187,4.16,49.253,48.1564,4.27,NA,NA
"259","MIQU2","Mimosa quadrivalvis L.","Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","MIQU2","c3","perennial","yes","c3_legume",14.568,3.873,45.869,48.1564,4.27,NA,NA
"260","MIQU2","Mimosa quadrivalvis L.","Harris_2020_03",29.877754,-95.309644,23,"6/1/2020","MIQU2","c3","perennial","yes","c3_legume",7.95,3.99,46.195,48.1564,4.27,NA,NA
"261","MIQU2","Mimosa quadrivalvis L.","Menard_2020_01",30.912522,-99.573082,553,"7/21/2020","MIQU2","c3","perennial","yes","c3_legume",4.692,3.14,46.75,46.75,3.14,NA,NA
"262","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Edwards_2019_17",29.953118,-100.356582,694,"6/15/2020","NALE3","c3","perennial","no","c3_graminoid",5.3,1.37,43.03,41.9633333333333,1.14333333333333,42.9873888888889,1.36933333333333
"263","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Edwards_2019_17",29.953118,-100.356582,694,"6/15/2020","NALE3","c3","perennial","no","c3_graminoid",9.383,1.02,42.22,41.9633333333333,1.14333333333333,42.9873888888889,1.36933333333333
"264","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Edwards_2019_17",29.953118,-100.356582,694,"6/15/2020","NALE3","c3","perennial","no","c3_graminoid",3.565,1.04,40.64,41.9633333333333,1.14333333333333,42.9873888888889,1.36933333333333
"265","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","NALE3","c3","perennial","no","c3_graminoid",14.214,2,45.04,45.8276666666667,2.31933333333333,42.9873888888889,1.36933333333333
"266","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","NALE3","c3","perennial","no","c3_graminoid",14.936,2.769,43.64,45.8276666666667,2.31933333333333,42.9873888888889,1.36933333333333
"267","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","NALE3","c3","perennial","no","c3_graminoid",13.631,2.189,48.803,45.8276666666667,2.31933333333333,42.9873888888889,1.36933333333333
"268","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Menard_2020_01",30.912522,-99.573082,553,"7/21/2020","NALE3","c3","perennial","no","c3_graminoid",4.118,1.13,40.54,42.2033333333333,1.59166666666667,42.9873888888889,1.36933333333333
"269","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","NALE3","c3","perennial","no","c3_graminoid",4.819,1.47,44.46,42.2033333333333,1.59166666666667,42.9873888888889,1.36933333333333
"270","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","NALE3","c3","perennial","no","c3_graminoid",7.279,1.43,41.24,42.2033333333333,1.59166666666667,42.9873888888889,1.36933333333333
"271","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Menard_2020_01",30.912522,-99.573082,553,"7/21/2020","NALE3","c3","perennial","no","c3_graminoid",2.254,2.23,42.25,42.2033333333333,1.59166666666667,42.9873888888889,1.36933333333333
"272","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","NALE3","c3","perennial","no","c3_graminoid",13.635,1.57,41.03,42.2033333333333,1.59166666666667,42.9873888888889,1.36933333333333
"273","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Menard_2020_01",30.912522,-99.573082,553,"7/21/2020","NALE3","c3","perennial","no","c3_graminoid",2.453,1.72,43.7,42.2033333333333,1.59166666666667,42.9873888888889,1.36933333333333
"274","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","NALE3","c3","perennial","no","c3_graminoid",2.159,0.96,42.65,42.775,1.02,42.9873888888889,1.36933333333333
"275","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","NALE3","c3","perennial","no","c3_graminoid",5.842,1.08,42.9,42.775,1.02,42.9873888888889,1.36933333333333
"276","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Uvalde_2020_02",29.591111,-100.091111,482,"6/15/2020","NALE3","c3","perennial","no","c3_graminoid",5.397,0.6,43.27,42.9075,0.6675,42.9873888888889,1.36933333333333
"277","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Uvalde_2020_02",29.591111,-100.091111,482,"6/15/2020","NALE3","c3","perennial","no","c3_graminoid",4.337,0.63,43.55,42.9075,0.6675,42.9873888888889,1.36933333333333
"278","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Uvalde_2020_02",29.591111,-100.091111,482,"6/15/2020","NALE3","c3","perennial","no","c3_graminoid",2.883,0.53,42.22,42.9075,0.6675,42.9873888888889,1.36933333333333
"279","NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","Uvalde_2020_02",29.591111,-100.091111,482,"6/15/2020","NALE3","c3","perennial","no","c3_graminoid",5.648,0.91,42.59,42.9075,0.6675,42.9873888888889,1.36933333333333
"280","OECU2","Oenothera curtiflora W.L. Wagner & Hoch","Fayette_2020_09",29.860296,-96.71418,103,"5/29/2021","OECU2","c3","annual","no","c3_forb",13.856,2.053,39.065,38.3296666666667,1.81733333333333,38.3296666666667,1.81733333333333
"281","OECU2","Oenothera curtiflora W.L. Wagner & Hoch","Fayette_2020_09",29.860296,-96.71418,103,"5/29/2021","OECU2","c3","annual","no","c3_forb",10.053,1.759,38.472,38.3296666666667,1.81733333333333,38.3296666666667,1.81733333333333
"282","OECU2","Oenothera curtiflora W.L. Wagner & Hoch","Fayette_2020_09",29.860296,-96.71418,103,"5/29/2021","OECU2","c3","annual","no","c3_forb",9.465,1.64,37.452,38.3296666666667,1.81733333333333,38.3296666666667,1.81733333333333
"283","OENOT","Oenothera spp. L.","Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","OENOT","c3","annual","no","c3_forb",7.154,2.316,39.192,39.192,2.316,39.192,2.316
"284","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"5/24/2021","PAVI2","c4","perennial","no","c4_graminoid",12.985,2.543,42.741,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"285","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","PAVI2","c4","perennial","no","c4_graminoid",5.841,1.07,43.89,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"286","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","PAVI2","c4","perennial","no","c4_graminoid",5.695,1.01,43.43,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"287","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","PAVI2","c4","perennial","no","c4_graminoid",11.572,1.73,45.728,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"288","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"5/24/2021","PAVI2","c4","perennial","no","c4_graminoid",16.903,2.517,45.341,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"289","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/15/2020","PAVI2","c4","perennial","no","c4_graminoid",5.083,0.85,41.48,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"290","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/15/2020","PAVI2","c4","perennial","no","c4_graminoid",12.606,1.41,41.59,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"291","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/15/2020","PAVI2","c4","perennial","no","c4_graminoid",13.466,1.6,41.29,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"292","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","PAVI2","c4","perennial","no","c4_graminoid",15.713,1.843,45.355,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"293","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"5/24/2021","PAVI2","c4","perennial","no","c4_graminoid",13.603,2.785,45.438,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"294","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","PAVI2","c4","perennial","no","c4_graminoid",3.172,1.11,43.61,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"295","PAVI2","Panicum virgatum L.","Uvalde_2020_02",29.591111,-100.091111,482,"6/28/2021","PAVI2","c4","perennial","no","c4_graminoid",10.927,2.158,45.627,43.7933333333333,1.71883333333333,43.7933333333333,1.71883333333333
"296","PRGL2",NA,"Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","PRGL2","c3","perennial","yes","c3_legume",3.833,3.97,45.05,46.04,3.024,46.6111212121212,3.17827272727273
"297","PRGL2",NA,"Bexar_2019_13",29.244832,-98.427454,154,"7/19/2020","PRGL2","c3","perennial","yes","c3_legume",1.423,2.39,47.35,46.04,3.024,46.6111212121212,3.17827272727273
"298","PRGL2",NA,"Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","PRGL2","c3","perennial","yes","c3_legume",5.614,2.79,44.92,46.04,3.024,46.6111212121212,3.17827272727273
"299","PRGL2",NA,"Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","PRGL2","c3","perennial","yes","c3_legume",2.396,2.93,44.47,46.04,3.024,46.6111212121212,3.17827272727273
"300","PRGL2",NA,"Bexar_2019_13",29.244832,-98.427454,154,"7/19/2020","PRGL2","c3","perennial","yes","c3_legume",10.188,3.04,48.41,46.04,3.024,46.6111212121212,3.17827272727273
"301","PRGL2",NA,"Fayette_2019_04",30.093534,-96.780727,114,"6/20/2020","PRGL2","c3","perennial","yes","c3_legume",2.569,4.41,47.6,46.185,4.735,46.6111212121212,3.17827272727273
"302","PRGL2",NA,"Fayette_2019_04",30.093534,-96.780727,114,"6/20/2020","PRGL2","c3","perennial","yes","c3_legume",5.12,5.06,44.77,46.185,4.735,46.6111212121212,3.17827272727273
"303","PRGL2",NA,"Fayette_2021_12",29.864081,-97.206843,154,"5/28/2021","PRGL2","c3","perennial","yes","c3_legume",41.241,3.384,49.449,49.0136666666667,3.325,46.6111212121212,3.17827272727273
"304","PRGL2",NA,"Fayette_2021_12",29.864081,-97.206843,154,"5/28/2021","PRGL2","c3","perennial","yes","c3_legume",41.838,3.175,49.982,49.0136666666667,3.325,46.6111212121212,3.17827272727273
"305","PRGL2",NA,"Fayette_2021_12",29.864081,-97.206843,154,"5/28/2021","PRGL2","c3","perennial","yes","c3_legume",27.351,3.416,47.61,49.0136666666667,3.325,46.6111212121212,3.17827272727273
"306","PRGL2",NA,"Harris_2020_03",29.877754,-95.309644,23,"6/21/2020","PRGL2","c3","perennial","yes","c3_legume",4.329,4.27,44.99,46.9878333333333,4.44766666666667,46.6111212121212,3.17827272727273
"307","PRGL2",NA,"Harris_2020_03",29.877754,-95.309644,23,"6/21/2020","PRGL2","c3","perennial","yes","c3_legume",2.05,4.66,45.76,46.9878333333333,4.44766666666667,46.6111212121212,3.17827272727273
"308","PRGL2",NA,"Harris_2020_03",29.877754,-95.309644,23,"6/21/2020","PRGL2","c3","perennial","yes","c3_legume",2.248,3.27,47.56,46.9878333333333,4.44766666666667,46.6111212121212,3.17827272727273
"309","PRGL2",NA,"Harris_2020_03",29.877754,-95.309644,23,"7/17/2020","PRGL2","c3","perennial","yes","c3_legume",11.225,3.66,46.23,46.9878333333333,4.44766666666667,46.6111212121212,3.17827272727273
"310","PRGL2",NA,"Harris_2020_03",29.877754,-95.309644,23,"6/1/2020","PRGL2","c3","perennial","yes","c3_legume",43.236,5.962,48.922,46.9878333333333,4.44766666666667,46.6111212121212,3.17827272727273
"311","PRGL2",NA,"Harris_2020_03",29.877754,-95.309644,23,"6/1/2020","PRGL2","c3","perennial","yes","c3_legume",42.04,4.864,48.465,46.9878333333333,4.44766666666667,46.6111212121212,3.17827272727273
"312","PRGL2",NA,"Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","PRGL2","c3","perennial","yes","c3_legume",49.313,3.397,49.769,49.3363333333333,3.35066666666667,46.6111212121212,3.17827272727273
"313","PRGL2",NA,"Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","PRGL2","c3","perennial","yes","c3_legume",53.761,3.696,49.692,49.3363333333333,3.35066666666667,46.6111212121212,3.17827272727273
"314","PRGL2",NA,"Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","PRGL2","c3","perennial","yes","c3_legume",58.351,2.959,48.548,49.3363333333333,3.35066666666667,46.6111212121212,3.17827272727273
"315","PRGL2",NA,"Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","PRGL2","c3","perennial","yes","c3_legume",2.115,2.68,45.75,46.55,2.61,46.6111212121212,3.17827272727273
"316","PRGL2",NA,"Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","PRGL2","c3","perennial","yes","c3_legume",3.775,2.31,46.91,46.55,2.61,46.6111212121212,3.17827272727273
"317","PRGL2",NA,"Menard_2020_01",30.912522,-99.573082,553,"6/16/2020","PRGL2","c3","perennial","yes","c3_legume",4.659,2.84,46.99,46.55,2.61,46.6111212121212,3.17827272727273
"318","PRGL2",NA,"Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","PRGL2","c3","perennial","yes","c3_legume",2.306,1.97,44.38,45.165,2.095,46.6111212121212,3.17827272727273
"319","PRGL2",NA,"Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","PRGL2","c3","perennial","yes","c3_legume",3.46,2.63,45.01,45.165,2.095,46.6111212121212,3.17827272727273
"320","PRGL2",NA,"Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","PRGL2","c3","perennial","yes","c3_legume",6.574,2.6,46.59,45.165,2.095,46.6111212121212,3.17827272727273
"321","PRGL2",NA,"Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","PRGL2","c3","perennial","yes","c3_legume",3.895,1.18,44.68,45.165,2.095,46.6111212121212,3.17827272727273
"322","PRGL2",NA,"Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","PRGL2","c3","perennial","yes","c3_legume",5.483,2.59,42.78,45.4728571428571,2.48142857142857,46.6111212121212,3.17827272727273
"323","PRGL2",NA,"Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","PRGL2","c3","perennial","yes","c3_legume",4.773,2.63,45.24,45.4728571428571,2.48142857142857,46.6111212121212,3.17827272727273
"324","PRGL2",NA,"Williamson_2019_10",30.539935,-97.771213,253,"7/18/2020","PRGL2","c3","perennial","yes","c3_legume",2.115,2.79,45.88,45.4728571428571,2.48142857142857,46.6111212121212,3.17827272727273
"325","PRGL2",NA,"Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","PRGL2","c3","perennial","yes","c3_legume",3.925,2.78,45.31,45.4728571428571,2.48142857142857,46.6111212121212,3.17827272727273
"326","PRGL2",NA,"Williamson_2019_10",30.539935,-97.771213,253,"7/18/2020","PRGL2","c3","perennial","yes","c3_legume",13.435,2.17,46.5,45.4728571428571,2.48142857142857,46.6111212121212,3.17827272727273
"327","PRGL2",NA,"Williamson_2019_10",30.539935,-97.771213,253,"7/18/2020","PRGL2","c3","perennial","yes","c3_legume",1.884,2.26,45.72,45.4728571428571,2.48142857142857,46.6111212121212,3.17827272727273
"328","PRGL2",NA,"Williamson_2019_10",30.539935,-97.771213,253,"7/18/2020","PRGL2","c3","perennial","yes","c3_legume",8.965,2.15,46.88,45.4728571428571,2.48142857142857,46.6111212121212,3.17827272727273
"329","QUHA3",NA,"Edwards_2019_17",29.953118,-100.356582,694,"6/15/2020","QUHA3","c3","perennial","no","c3_shrub",7.236,1.58,46.69,45.96,1.46666666666667,45.96,1.46666666666667
"330","QUHA3",NA,"Edwards_2019_17",29.953118,-100.356582,694,"6/15/2020","QUHA3","c3","perennial","no","c3_shrub",7.756,1.35,45.39,45.96,1.46666666666667,45.96,1.46666666666667
"331","QUHA3",NA,"Edwards_2019_17",29.953118,-100.356582,694,"6/15/2020","QUHA3","c3","perennial","no","c3_shrub",6.955,1.47,45.8,45.96,1.46666666666667,45.96,1.46666666666667
"332","QUMO",NA,"Menard_2020_01",30.912522,-99.573082,553,"7/21/2020","QUMO","c3","perennial","no","c3_shrub",5.887,1.29,46.16,46.16,1.29,46.16,1.29
"333","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","RACO3","c3","perennial","no","c3_forb",19.482,2.8155,42.367,40.8668571428571,2.02664285714286,41.344425,2.0607125
"334","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bell_2021_08",31.055926,-97.549379,252,"5/28/2021","RACO3","c3","perennial","no","c3_forb",NA,2.38,38.977,40.8668571428571,2.02664285714286,41.344425,2.0607125
"335","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","RACO3","c3","perennial","no","c3_forb",10.775,1.715,42.572,40.8668571428571,2.02664285714286,41.344425,2.0607125
"336","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bell_2021_08",31.055926,-97.549379,252,"5/28/2021","RACO3","c3","perennial","no","c3_forb",NA,2.356,38.482,40.8668571428571,2.02664285714286,41.344425,2.0607125
"337","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","RACO3","c3","perennial","no","c3_forb",15.725,1.804,43.71,40.8668571428571,2.02664285714286,41.344425,2.0607125
"338","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bell_2021_08",31.055926,-97.549379,252,"5/28/2021","RACO3","c3","perennial","no","c3_forb",NA,1.674,41.154,40.8668571428571,2.02664285714286,41.344425,2.0607125
"339","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bell_2021_08",31.055926,-97.549379,252,"6/26/2021","RACO3","c3","perennial","no","c3_forb",16.006,1.442,38.806,40.8668571428571,2.02664285714286,41.344425,2.0607125
"340","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","RACO3","c3","perennial","no","c3_forb",2.511,2.62,44.68,46.03,2.2175,41.344425,2.0607125
"341","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","RACO3","c3","perennial","no","c3_forb",1.565,1.54,36.54,46.03,2.2175,41.344425,2.0607125
"342","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","RACO3","c3","perennial","no","c3_forb",1.534,1.66,38.01,46.03,2.2175,41.344425,2.0607125
"343","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","RACO3","c3","perennial","no","c3_forb",1.298,1.58,37.56,46.03,2.2175,41.344425,2.0607125
"344","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","RACO3","c3","perennial","no","c3_forb",3.315,2.34,43.16,46.03,2.2175,41.344425,2.0607125
"345","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bexar_2019_13",29.244832,-98.427454,154,"7/19/2020","RACO3","c3","perennial","no","c3_forb",0.816,2.18,44.37,46.03,2.2175,41.344425,2.0607125
"346","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bexar_2019_13",29.244832,-98.427454,154,"7/19/2020","RACO3","c3","perennial","no","c3_forb",1.083,2.13,44.22,46.03,2.2175,41.344425,2.0607125
"347","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Bexar_2019_13",29.244832,-98.427454,154,"6/18/2020","RACO3","c3","perennial","no","c3_forb",2.052,3.69,79.7,46.03,2.2175,41.344425,2.0607125
"348","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Burnet_2020_12",30.824885,-98.059505,360,"5/27/2021","RACO3","c3","perennial","no","c3_forb",17.944,2.561,39.685,39.1496666666667,2.48233333333333,41.344425,2.0607125
"349","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Burnet_2020_12",30.824885,-98.059505,360,"5/27/2021","RACO3","c3","perennial","no","c3_forb",10.993,2.135,37.443,39.1496666666667,2.48233333333333,41.344425,2.0607125
"350","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Burnet_2020_12",30.824885,-98.059505,360,"5/27/2021","RACO3","c3","perennial","no","c3_forb",17.123,2.751,40.321,39.1496666666667,2.48233333333333,41.344425,2.0607125
"351","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Comal_2020_21",29.787704,-98.434563,351,"6/17/2020","RACO3","c3","perennial","no","c3_forb",2.269,1.38,35.86,37.8133333333333,1.56666666666667,41.344425,2.0607125
"352","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Comal_2020_21",29.787704,-98.434563,351,"6/17/2020","RACO3","c3","perennial","no","c3_forb",1.425,1.88,38.32,37.8133333333333,1.56666666666667,41.344425,2.0607125
"353","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Comal_2020_21",29.787704,-98.434563,351,"6/17/2020","RACO3","c3","perennial","no","c3_forb",1.892,1.44,39.26,37.8133333333333,1.56666666666667,41.344425,2.0607125
"354","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","RACO3","c3","perennial","no","c3_forb",NA,2.839,40.461,40.808,3.02566666666667,41.344425,2.0607125
"355","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","RACO3","c3","perennial","no","c3_forb",NA,3.305,40.799,40.808,3.02566666666667,41.344425,2.0607125
"356","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Hays_2021_54",29.957819,-98.165764,276,"5/26/2021","RACO3","c3","perennial","no","c3_forb",NA,2.933,41.164,40.808,3.02566666666667,41.344425,2.0607125
"357","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Kerr_2020_03",30.055868,-99.341589,551,"5/25/2021","RACO3","c3","perennial","no","c3_forb",NA,3.779,42.416,43.1653333333333,4.046,41.344425,2.0607125
"358","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Kerr_2020_03",30.055868,-99.341589,551,"5/25/2021","RACO3","c3","perennial","no","c3_forb",NA,4.318,43.892,43.1653333333333,4.046,41.344425,2.0607125
"359","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Kerr_2020_03",30.055868,-99.341589,551,"5/25/2021","RACO3","c3","perennial","no","c3_forb",NA,4.041,43.188,43.1653333333333,4.046,41.344425,2.0607125
"360","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Menard_2020_01",30.912522,-99.573082,553,"7/21/2020","RACO3","c3","perennial","no","c3_forb",2.54,1.63,44.85,44.85,1.63,41.344425,2.0607125
"361","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","RACO3","c3","perennial","no","c3_forb",2.56,1.27,43.79,42.57,1.66666666666667,41.344425,2.0607125
"362","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","RACO3","c3","perennial","no","c3_forb",0.541,1.86,41.14,42.57,1.66666666666667,41.344425,2.0607125
"363","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Sansaba_2020_01",31.28807,-98.619493,351,"6/16/2020","RACO3","c3","perennial","no","c3_forb",0.748,1.87,42.78,42.57,1.66666666666667,41.344425,2.0607125
"364","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","RACO3","c3","perennial","no","c3_forb",1.545,1.44,42.01,42.01,1.44,41.344425,2.0607125
"365","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","RACO3","c3","perennial","no","c3_forb",0.777,1.02,36.95,36.98,1.01666666666667,41.344425,2.0607125
"366","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","RACO3","c3","perennial","no","c3_forb",1.697,1.08,35.11,36.98,1.01666666666667,41.344425,2.0607125
"367","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Williamson_2019_09",30.706792,-97.859829,271,"6/19/2020","RACO3","c3","perennial","no","c3_forb",1.722,0.95,38.88,36.98,1.01666666666667,41.344425,2.0607125
"368","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","RACO3","c3","perennial","no","c3_forb",0.822,1.03,41.45,38.23,1.204,41.344425,2.0607125
"369","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Williamson_2019_10",30.539935,-97.771213,253,"7/18/2020","RACO3","c3","perennial","no","c3_forb",2.422,0.48,37.86,38.23,1.204,41.344425,2.0607125
"370","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","RACO3","c3","perennial","no","c3_forb",1.53,1.8,38.59,38.23,1.204,41.344425,2.0607125
"371","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Williamson_2019_10",30.539935,-97.771213,253,"7/18/2020","RACO3","c3","perennial","no","c3_forb",0.795,0.96,34.99,38.23,1.204,41.344425,2.0607125
"372","RACO3","Ratibida columnifera (Nutt) Wooton & Standl.","Williamson_2019_10",30.539935,-97.771213,253,"6/19/2020","RACO3","c3","perennial","no","c3_forb",0.787,1.75,38.26,38.23,1.204,41.344425,2.0607125
"373","RHAM",NA,"Harris_2020_03",29.877754,-95.309644,23,"6/25/2021","RHAM","c3","perennial","yes","c3_legume",14.981,2.717,46.055,46.055,2.717,46.055,2.717
"374","RHSET","Rhynchosia senna Gillies ex Hook. var. texana (Torr. & A. Gray) M.C. Johnst.","Uvalde_2020_02",29.591111,-100.091111,482,"7/20/2020","RHSET","c3","perennial","yes","c3_legume",2.315,2.48,45.01,45.01,2.48,45.01,2.48
